"Longitud de onda (nm)";"Absorbancia";"Tratamiento"
749;"0.048362";"Crema Con Extracto 1"
748;"0.048382";"Crema Con Extracto 1"
747;"0.046723";"Crema Con Extracto 1"
746;"0.048080";"Crema Con Extracto 1"
745;"0.049087";"Crema Con Extracto 1"
744;"0.049773";"Crema Con Extracto 1"
743;"0.048440";"Crema Con Extracto 1"
742;"0.047946";"Crema Con Extracto 1"
741;"0.048217";"Crema Con Extracto 1"
740;"0.049727";"Crema Con Extracto 1"
739;"0.050316";"Crema Con Extracto 1"
738;"0.050317";"Crema Con Extracto 1"
737;"0.050588";"Crema Con Extracto 1"
736;"0.047327";"Crema Con Extracto 1"
735;"0.048029";"Crema Con Extracto 1"
734;"0.049555";"Crema Con Extracto 1"
733;"0.050293";"Crema Con Extracto 1"
732;"0.049988";"Crema Con Extracto 1"
731;"0.049011";"Crema Con Extracto 1"
730;"0.048243";"Crema Con Extracto 1"
729;"0.048486";"Crema Con Extracto 1"
728;"0.050789";"Crema Con Extracto 1"
727;"0.050330";"Crema Con Extracto 1"
726;"0.049673";"Crema Con Extracto 1"
725;"0.048253";"Crema Con Extracto 1"
724;"0.049467";"Crema Con Extracto 1"
723;"0.050342";"Crema Con Extracto 1"
722;"0.051268";"Crema Con Extracto 1"
721;"0.051419";"Crema Con Extracto 1"
720;"0.050008";"Crema Con Extracto 1"
719;"0.048769";"Crema Con Extracto 1"
718;"0.048836";"Crema Con Extracto 1"
717;"0.050644";"Crema Con Extracto 1"
716;"0.051488";"Crema Con Extracto 1"
715;"0.051341";"Crema Con Extracto 1"
714;"0.049572";"Crema Con Extracto 1"
713;"0.049114";"Crema Con Extracto 1"
712;"0.050013";"Crema Con Extracto 1"
711;"0.050918";"Crema Con Extracto 1"
710;"0.052266";"Crema Con Extracto 1"
709;"0.051417";"Crema Con Extracto 1"
708;"0.052122";"Crema Con Extracto 1"
707;"0.050493";"Crema Con Extracto 1"
706;"0.050980";"Crema Con Extracto 1"
705;"0.052501";"Crema Con Extracto 1"
704;"0.051882";"Crema Con Extracto 1"
703;"0.051773";"Crema Con Extracto 1"
702;"0.050581";"Crema Con Extracto 1"
701;"0.050898";"Crema Con Extracto 1"
700;"0.051329";"Crema Con Extracto 1"
699;"0.053295";"Crema Con Extracto 1"
698;"0.052574";"Crema Con Extracto 1"
697;"0.051355";"Crema Con Extracto 1"
696;"0.051558";"Crema Con Extracto 1"
695;"0.051594";"Crema Con Extracto 1"
694;"0.053561";"Crema Con Extracto 1"
693;"0.053209";"Crema Con Extracto 1"
692;"0.052818";"Crema Con Extracto 1"
691;"0.051621";"Crema Con Extracto 1"
690;"0.052365";"Crema Con Extracto 1"
689;"0.053306";"Crema Con Extracto 1"
688;"0.052971";"Crema Con Extracto 1"
687;"0.052734";"Crema Con Extracto 1"
686;"0.052736";"Crema Con Extracto 1"
685;"0.052218";"Crema Con Extracto 1"
684;"0.052624";"Crema Con Extracto 1"
683;"0.052002";"Crema Con Extracto 1"
682;"0.053585";"Crema Con Extracto 1"
681;"0.053892";"Crema Con Extracto 1"
680;"0.053687";"Crema Con Extracto 1"
679;"0.053058";"Crema Con Extracto 1"
678;"0.053760";"Crema Con Extracto 1"
677;"0.052763";"Crema Con Extracto 1"
676;"0.054145";"Crema Con Extracto 1"
675;"0.052572";"Crema Con Extracto 1"
674;"0.052926";"Crema Con Extracto 1"
673;"0.052354";"Crema Con Extracto 1"
672;"0.053082";"Crema Con Extracto 1"
671;"0.053819";"Crema Con Extracto 1"
670;"0.054076";"Crema Con Extracto 1"
669;"0.053162";"Crema Con Extracto 1"
668;"0.054589";"Crema Con Extracto 1"
667;"0.054583";"Crema Con Extracto 1"
666;"0.053185";"Crema Con Extracto 1"
665;"0.053448";"Crema Con Extracto 1"
664;"0.055237";"Crema Con Extracto 1"
663;"0.053243";"Crema Con Extracto 1"
662;"0.053600";"Crema Con Extracto 1"
661;"0.055032";"Crema Con Extracto 1"
660;"0.053179";"Crema Con Extracto 1"
659;"0.054936";"Crema Con Extracto 1"
658;"0.054484";"Crema Con Extracto 1"
657;"0.055092";"Crema Con Extracto 1"
656;"0.056882";"Crema Con Extracto 1"
655;"0.055162";"Crema Con Extracto 1"
654;"0.054339";"Crema Con Extracto 1"
653;"0.053461";"Crema Con Extracto 1"
652;"0.054218";"Crema Con Extracto 1"
651;"0.055899";"Crema Con Extracto 1"
650;"0.056601";"Crema Con Extracto 1"
649;"0.055208";"Crema Con Extracto 1"
648;"0.054564";"Crema Con Extracto 1"
647;"0.054126";"Crema Con Extracto 1"
646;"0.057026";"Crema Con Extracto 1"
645;"0.056694";"Crema Con Extracto 1"
644;"0.056649";"Crema Con Extracto 1"
643;"0.054992";"Crema Con Extracto 1"
642;"0.054223";"Crema Con Extracto 1"
641;"0.055187";"Crema Con Extracto 1"
640;"0.056074";"Crema Con Extracto 1"
639;"0.057597";"Crema Con Extracto 1"
638;"0.056765";"Crema Con Extracto 1"
637;"0.055699";"Crema Con Extracto 1"
636;"0.055361";"Crema Con Extracto 1"
635;"0.055463";"Crema Con Extracto 1"
634;"0.057288";"Crema Con Extracto 1"
633;"0.058692";"Crema Con Extracto 1"
632;"0.056591";"Crema Con Extracto 1"
631;"0.054670";"Crema Con Extracto 1"
630;"0.055310";"Crema Con Extracto 1"
629;"0.055880";"Crema Con Extracto 1"
628;"0.056720";"Crema Con Extracto 1"
627;"0.057195";"Crema Con Extracto 1"
626;"0.057975";"Crema Con Extracto 1"
625;"0.056576";"Crema Con Extracto 1"
624;"0.056643";"Crema Con Extracto 1"
623;"0.056967";"Crema Con Extracto 1"
622;"0.058332";"Crema Con Extracto 1"
621;"0.056804";"Crema Con Extracto 1"
620;"0.055795";"Crema Con Extracto 1"
619;"0.057369";"Crema Con Extracto 1"
618;"0.057336";"Crema Con Extracto 1"
617;"0.057316";"Crema Con Extracto 1"
616;"0.058433";"Crema Con Extracto 1"
615;"0.058486";"Crema Con Extracto 1"
614;"0.057983";"Crema Con Extracto 1"
613;"0.057506";"Crema Con Extracto 1"
612;"0.056941";"Crema Con Extracto 1"
611;"0.058654";"Crema Con Extracto 1"
610;"0.058594";"Crema Con Extracto 1"
609;"0.058816";"Crema Con Extracto 1"
608;"0.059940";"Crema Con Extracto 1"
607;"0.058464";"Crema Con Extracto 1"
606;"0.058456";"Crema Con Extracto 1"
605;"0.057772";"Crema Con Extracto 1"
604;"0.059851";"Crema Con Extracto 1"
603;"0.058512";"Crema Con Extracto 1"
602;"0.058251";"Crema Con Extracto 1"
601;"0.059523";"Crema Con Extracto 1"
600;"0.057701";"Crema Con Extracto 1"
599;"0.059447";"Crema Con Extracto 1"
598;"0.059519";"Crema Con Extracto 1"
597;"0.058850";"Crema Con Extracto 1"
596;"0.058775";"Crema Con Extracto 1"
595;"0.059521";"Crema Con Extracto 1"
594;"0.059854";"Crema Con Extracto 1"
593;"0.059677";"Crema Con Extracto 1"
592;"0.059446";"Crema Con Extracto 1"
591;"0.059147";"Crema Con Extracto 1"
590;"0.058086";"Crema Con Extracto 1"
589;"0.060394";"Crema Con Extracto 1"
588;"0.059952";"Crema Con Extracto 1"
587;"0.060089";"Crema Con Extracto 1"
586;"0.059424";"Crema Con Extracto 1"
585;"0.060168";"Crema Con Extracto 1"
584;"0.061318";"Crema Con Extracto 1"
583;"0.060983";"Crema Con Extracto 1"
582;"0.060444";"Crema Con Extracto 1"
581;"0.059126";"Crema Con Extracto 1"
580;"0.059199";"Crema Con Extracto 1"
579;"0.061272";"Crema Con Extracto 1"
578;"0.060488";"Crema Con Extracto 1"
577;"0.061787";"Crema Con Extracto 1"
576;"0.062079";"Crema Con Extracto 1"
575;"0.062055";"Crema Con Extracto 1"
574;"0.061353";"Crema Con Extracto 1"
573;"0.061430";"Crema Con Extracto 1"
572;"0.061445";"Crema Con Extracto 1"
571;"0.060386";"Crema Con Extracto 1"
570;"0.062728";"Crema Con Extracto 1"
569;"0.062942";"Crema Con Extracto 1"
568;"0.062713";"Crema Con Extracto 1"
567;"0.062461";"Crema Con Extracto 1"
566;"0.061595";"Crema Con Extracto 1"
565;"0.061840";"Crema Con Extracto 1"
564;"0.063082";"Crema Con Extracto 1"
563;"0.063370";"Crema Con Extracto 1"
562;"0.062459";"Crema Con Extracto 1"
561;"0.062626";"Crema Con Extracto 1"
560;"0.061620";"Crema Con Extracto 1"
559;"0.062906";"Crema Con Extracto 1"
558;"0.063259";"Crema Con Extracto 1"
557;"0.063822";"Crema Con Extracto 1"
556;"0.062715";"Crema Con Extracto 1"
555;"0.063287";"Crema Con Extracto 1"
554;"0.062442";"Crema Con Extracto 1"
553;"0.062844";"Crema Con Extracto 1"
552;"0.064053";"Crema Con Extracto 1"
551;"0.063689";"Crema Con Extracto 1"
550;"0.063069";"Crema Con Extracto 1"
549;"0.062513";"Crema Con Extracto 1"
548;"0.063280";"Crema Con Extracto 1"
547;"0.063027";"Crema Con Extracto 1"
546;"0.062612";"Crema Con Extracto 1"
545;"0.063679";"Crema Con Extracto 1"
544;"0.063940";"Crema Con Extracto 1"
543;"0.062202";"Crema Con Extracto 1"
542;"0.065148";"Crema Con Extracto 1"
541;"0.063667";"Crema Con Extracto 1"
540;"0.064685";"Crema Con Extracto 1"
539;"0.063474";"Crema Con Extracto 1"
538;"0.064236";"Crema Con Extracto 1"
537;"0.063166";"Crema Con Extracto 1"
536;"0.063664";"Crema Con Extracto 1"
535;"0.065831";"Crema Con Extracto 1"
534;"0.064854";"Crema Con Extracto 1"
533;"0.065076";"Crema Con Extracto 1"
532;"0.064872";"Crema Con Extracto 1"
531;"0.064478";"Crema Con Extracto 1"
530;"0.064415";"Crema Con Extracto 1"
529;"0.066627";"Crema Con Extracto 1"
528;"0.065265";"Crema Con Extracto 1"
527;"0.065799";"Crema Con Extracto 1"
526;"0.065409";"Crema Con Extracto 1"
525;"0.065761";"Crema Con Extracto 1"
524;"0.066220";"Crema Con Extracto 1"
523;"0.065534";"Crema Con Extracto 1"
522;"0.066523";"Crema Con Extracto 1"
521;"0.066000";"Crema Con Extracto 1"
520;"0.065593";"Crema Con Extracto 1"
519;"0.066806";"Crema Con Extracto 1"
518;"0.066447";"Crema Con Extracto 1"
517;"0.066078";"Crema Con Extracto 1"
516;"0.067160";"Crema Con Extracto 1"
515;"0.066293";"Crema Con Extracto 1"
514;"0.066554";"Crema Con Extracto 1"
513;"0.066468";"Crema Con Extracto 1"
512;"0.068211";"Crema Con Extracto 1"
511;"0.068435";"Crema Con Extracto 1"
510;"0.067285";"Crema Con Extracto 1"
509;"0.067344";"Crema Con Extracto 1"
508;"0.067812";"Crema Con Extracto 1"
507;"0.068254";"Crema Con Extracto 1"
506;"0.067069";"Crema Con Extracto 1"
505;"0.068406";"Crema Con Extracto 1"
504;"0.067156";"Crema Con Extracto 1"
503;"0.068349";"Crema Con Extracto 1"
502;"0.067807";"Crema Con Extracto 1"
501;"0.069280";"Crema Con Extracto 1"
500;"0.069507";"Crema Con Extracto 1"
499;"0.068082";"Crema Con Extracto 1"
498;"0.067567";"Crema Con Extracto 1"
497;"0.068076";"Crema Con Extracto 1"
496;"0.067088";"Crema Con Extracto 1"
495;"0.067567";"Crema Con Extracto 1"
494;"0.068775";"Crema Con Extracto 1"
493;"0.067969";"Crema Con Extracto 1"
492;"0.069995";"Crema Con Extracto 1"
491;"0.068389";"Crema Con Extracto 1"
490;"0.069384";"Crema Con Extracto 1"
489;"0.069592";"Crema Con Extracto 1"
488;"0.069354";"Crema Con Extracto 1"
487;"0.068502";"Crema Con Extracto 1"
486;"0.069302";"Crema Con Extracto 1"
485;"0.069721";"Crema Con Extracto 1"
484;"0.069454";"Crema Con Extracto 1"
483;"0.070775";"Crema Con Extracto 1"
482;"0.069940";"Crema Con Extracto 1"
481;"0.071020";"Crema Con Extracto 1"
480;"0.071599";"Crema Con Extracto 1"
479;"0.070655";"Crema Con Extracto 1"
478;"0.070909";"Crema Con Extracto 1"
477;"0.069977";"Crema Con Extracto 1"
476;"0.069971";"Crema Con Extracto 1"
475;"0.071122";"Crema Con Extracto 1"
474;"0.072464";"Crema Con Extracto 1"
473;"0.071673";"Crema Con Extracto 1"
472;"0.071825";"Crema Con Extracto 1"
471;"0.071360";"Crema Con Extracto 1"
470;"0.071453";"Crema Con Extracto 1"
469;"0.071116";"Crema Con Extracto 1"
468;"0.072240";"Crema Con Extracto 1"
467;"0.072611";"Crema Con Extracto 1"
466;"0.071622";"Crema Con Extracto 1"
465;"0.071945";"Crema Con Extracto 1"
464;"0.072429";"Crema Con Extracto 1"
463;"0.073146";"Crema Con Extracto 1"
462;"0.073257";"Crema Con Extracto 1"
461;"0.072125";"Crema Con Extracto 1"
460;"0.072504";"Crema Con Extracto 1"
459;"0.073541";"Crema Con Extracto 1"
458;"0.073261";"Crema Con Extracto 1"
457;"0.074252";"Crema Con Extracto 1"
456;"0.074405";"Crema Con Extracto 1"
455;"0.072297";"Crema Con Extracto 1"
454;"0.074063";"Crema Con Extracto 1"
453;"0.075199";"Crema Con Extracto 1"
452;"0.075435";"Crema Con Extracto 1"
451;"0.072976";"Crema Con Extracto 1"
450;"0.074596";"Crema Con Extracto 1"
449;"0.073952";"Crema Con Extracto 1"
448;"0.074898";"Crema Con Extracto 1"
447;"0.075665";"Crema Con Extracto 1"
446;"0.073255";"Crema Con Extracto 1"
445;"0.076259";"Crema Con Extracto 1"
444;"0.076099";"Crema Con Extracto 1"
443;"0.075431";"Crema Con Extracto 1"
442;"0.076037";"Crema Con Extracto 1"
441;"0.074940";"Crema Con Extracto 1"
440;"0.074670";"Crema Con Extracto 1"
439;"0.076513";"Crema Con Extracto 1"
438;"0.075307";"Crema Con Extracto 1"
437;"0.075694";"Crema Con Extracto 1"
436;"0.077720";"Crema Con Extracto 1"
435;"0.075741";"Crema Con Extracto 1"
434;"0.078481";"Crema Con Extracto 1"
433;"0.079514";"Crema Con Extracto 1"
432;"0.080169";"Crema Con Extracto 1"
431;"0.077650";"Crema Con Extracto 1"
430;"0.079255";"Crema Con Extracto 1"
429;"0.080355";"Crema Con Extracto 1"
428;"0.080068";"Crema Con Extracto 1"
427;"0.081261";"Crema Con Extracto 1"
426;"0.080942";"Crema Con Extracto 1"
425;"0.078597";"Crema Con Extracto 1"
424;"0.079019";"Crema Con Extracto 1"
423;"0.081155";"Crema Con Extracto 1"
422;"0.082691";"Crema Con Extracto 1"
421;"0.083614";"Crema Con Extracto 1"
420;"0.085893";"Crema Con Extracto 1"
419;"0.087869";"Crema Con Extracto 1"
418;"0.089884";"Crema Con Extracto 1"
417;"0.092930";"Crema Con Extracto 1"
416;"0.096768";"Crema Con Extracto 1"
415;"0.102381";"Crema Con Extracto 1"
414;"0.105309";"Crema Con Extracto 1"
413;"0.110787";"Crema Con Extracto 1"
412;"0.115164";"Crema Con Extracto 1"
411;"0.125242";"Crema Con Extracto 1"
410;"0.135451";"Crema Con Extracto 1"
409;"0.150178";"Crema Con Extracto 1"
408;"0.163863";"Crema Con Extracto 1"
407;"0.185059";"Crema Con Extracto 1"
406;"0.209801";"Crema Con Extracto 1"
405;"0.244908";"Crema Con Extracto 1"
404;"0.284943";"Crema Con Extracto 1"
403;"0.336755";"Crema Con Extracto 1"
402;"0.401890";"Crema Con Extracto 1"
401;"0.485007";"Crema Con Extracto 1"
400;"0.586330";"Crema Con Extracto 1"
399;"0.711452";"Crema Con Extracto 1"
398;"0.860308";"Crema Con Extracto 1"
397;"1.038771";"Crema Con Extracto 1"
396;"1.244437";"Crema Con Extracto 1"
395;"1.479498";"Crema Con Extracto 1"
394;"1.658878";"Crema Con Extracto 1"
393;"1.814344";"Crema Con Extracto 1"
392;"1.967498";"Crema Con Extracto 1"
391;"1.919468";"Crema Con Extracto 1"
390;"1.884384";"Crema Con Extracto 1"
389;"1.936320";"Crema Con Extracto 1"
388;"1.977183";"Crema Con Extracto 1"
387;"1.968192";"Crema Con Extracto 1"
386;"1.959824";"Crema Con Extracto 1"
385;"1.960603";"Crema Con Extracto 1"
384;"1.961707";"Crema Con Extracto 1"
383;"1.937314";"Crema Con Extracto 1"
382;"1.933602";"Crema Con Extracto 1"
381;"1.961612";"Crema Con Extracto 1"
380;"1.952220";"Crema Con Extracto 1"
379;"1.999948";"Crema Con Extracto 1"
378;"2.078169";"Crema Con Extracto 1"
377;"2.048965";"Crema Con Extracto 1"
376;"1.998764";"Crema Con Extracto 1"
375;"1.976332";"Crema Con Extracto 1"
374;"1.964490";"Crema Con Extracto 1"
373;"1.972329";"Crema Con Extracto 1"
372;"2.007606";"Crema Con Extracto 1"
371;"2.543187";"Crema Con Extracto 1"
370;"2.511654";"Crema Con Extracto 1"
369;"2.529367";"Crema Con Extracto 1"
368;"2.571209";"Crema Con Extracto 1"
367;"2.579114";"Crema Con Extracto 1"
366;"2.574039";"Crema Con Extracto 1"
365;"2.601792";"Crema Con Extracto 1"
364;"2.633418";"Crema Con Extracto 1"
363;"2.778326";"Crema Con Extracto 1"
362;"2.714062";"Crema Con Extracto 1"
361;"2.756176";"Crema Con Extracto 1"
360;"2.690513";"Crema Con Extracto 1"
359;"2.675352";"Crema Con Extracto 1"
358;"2.791959";"Crema Con Extracto 1"
357;"2.679142";"Crema Con Extracto 1"
356;"2.666692";"Crema Con Extracto 1"
355;"2.626531";"Crema Con Extracto 1"
354;"2.627718";"Crema Con Extracto 1"
353;"2.577545";"Crema Con Extracto 1"
352;"2.567704";"Crema Con Extracto 1"
351;"2.577409";"Crema Con Extracto 1"
350;"2.574882";"Crema Con Extracto 1"
349;"2.539107";"Crema Con Extracto 1"
348;"2.552714";"Crema Con Extracto 1"
347;"2.607529";"Crema Con Extracto 1"
346;"2.653638";"Crema Con Extracto 1"
345;"2.636439";"Crema Con Extracto 1"
344;"2.618463";"Crema Con Extracto 1"
343;"2.568099";"Crema Con Extracto 1"
342;"2.579695";"Crema Con Extracto 1"
341;"2.559292";"Crema Con Extracto 1"
340;"2.565394";"Crema Con Extracto 1"
339;"2.593637";"Crema Con Extracto 1"
338;"2.600215";"Crema Con Extracto 1"
337;"2.594367";"Crema Con Extracto 1"
336;"2.587467";"Crema Con Extracto 1"
335;"2.607539";"Crema Con Extracto 1"
334;"2.625311";"Crema Con Extracto 1"
333;"2.639972";"Crema Con Extracto 1"
332;"2.597621";"Crema Con Extracto 1"
331;"2.590123";"Crema Con Extracto 1"
330;"2.575605";"Crema Con Extracto 1"
329;"2.590310";"Crema Con Extracto 1"
328;"2.520593";"Crema Con Extracto 1"
327;"2.670344";"Crema Con Extracto 1"
326;"2.656356";"Crema Con Extracto 1"
325;"2.705083";"Crema Con Extracto 1"
324;"2.732561";"Crema Con Extracto 1"
323;"2.624412";"Crema Con Extracto 1"
322;"2.595031";"Crema Con Extracto 1"
321;"2.595369";"Crema Con Extracto 1"
320;"2.660490";"Crema Con Extracto 1"
319;"2.655840";"Crema Con Extracto 1"
318;"2.646340";"Crema Con Extracto 1"
317;"2.647174";"Crema Con Extracto 1"
316;"2.717219";"Crema Con Extracto 1"
315;"2.775558";"Crema Con Extracto 1"
314;"2.694556";"Crema Con Extracto 1"
313;"2.745737";"Crema Con Extracto 1"
312;"2.808513";"Crema Con Extracto 1"
311;"2.814001";"Crema Con Extracto 1"
310;"2.800927";"Crema Con Extracto 1"
309;"2.807826";"Crema Con Extracto 1"
308;"2.751415";"Crema Con Extracto 1"
307;"2.742388";"Crema Con Extracto 1"
306;"2.744800";"Crema Con Extracto 1"
305;"2.753224";"Crema Con Extracto 1"
304;"2.780767";"Crema Con Extracto 1"
303;"2.789648";"Crema Con Extracto 1"
302;"2.820669";"Crema Con Extracto 1"
301;"2.820131";"Crema Con Extracto 1"
300;"2.781993";"Crema Con Extracto 1"
299;"2.821820";"Crema Con Extracto 1"
298;"2.832743";"Crema Con Extracto 1"
297;"2.777060";"Crema Con Extracto 1"
296;"2.591055";"Crema Con Extracto 1"
295;"2.468475";"Crema Con Extracto 1"
294;"2.226025";"Crema Con Extracto 1"
293;"1.942623";"Crema Con Extracto 1"
292;"1.678349";"Crema Con Extracto 1"
291;"1.463551";"Crema Con Extracto 1"
290;"1.323966";"Crema Con Extracto 1"
289;"1.280416";"Crema Con Extracto 1"
288;"1.241823";"Crema Con Extracto 1"
287;"1.228399";"Crema Con Extracto 1"
286;"1.213163";"Crema Con Extracto 1"
285;"1.179974";"Crema Con Extracto 1"
284;"1.166593";"Crema Con Extracto 1"
283;"1.161154";"Crema Con Extracto 1"
282;"1.146943";"Crema Con Extracto 1"
281;"1.128613";"Crema Con Extracto 1"
280;"1.095710";"Crema Con Extracto 1"
279;"1.104696";"Crema Con Extracto 1"
278;"1.082960";"Crema Con Extracto 1"
277;"1.054524";"Crema Con Extracto 1"
276;"1.055516";"Crema Con Extracto 1"
275;"1.022994";"Crema Con Extracto 1"
274;"1.013975";"Crema Con Extracto 1"
273;"0.993323";"Crema Con Extracto 1"
272;"0.965629";"Crema Con Extracto 1"
271;"0.971249";"Crema Con Extracto 1"
270;"0.962968";"Crema Con Extracto 1"
269;"0.951007";"Crema Con Extracto 1"
268;"0.915105";"Crema Con Extracto 1"
267;"0.892320";"Crema Con Extracto 1"
266;"0.896394";"Crema Con Extracto 1"
265;"0.892306";"Crema Con Extracto 1"
264;"0.880046";"Crema Con Extracto 1"
263;"0.859754";"Crema Con Extracto 1"
262;"0.851657";"Crema Con Extracto 1"
261;"0.832360";"Crema Con Extracto 1"
260;"0.825373";"Crema Con Extracto 1"
259;"0.814466";"Crema Con Extracto 1"
258;"0.789969";"Crema Con Extracto 1"
257;"0.808431";"Crema Con Extracto 1"
256;"0.782228";"Crema Con Extracto 1"
255;"0.772991";"Crema Con Extracto 1"
254;"0.769660";"Crema Con Extracto 1"
253;"0.742457";"Crema Con Extracto 1"
252;"0.727154";"Crema Con Extracto 1"
251;"0.709345";"Crema Con Extracto 1"
250;"0.716917";"Crema Con Extracto 1"
249;"0.339771";"Crema Con Extracto 1"
248;"0.325125";"Crema Con Extracto 1"
247;"0.318329";"Crema Con Extracto 1"
246;"0.329642";"Crema Con Extracto 1"
245;"0.311875";"Crema Con Extracto 1"
244;"0.316367";"Crema Con Extracto 1"
243;"0.295403";"Crema Con Extracto 1"
242;"0.294450";"Crema Con Extracto 1"
241;"0.294732";"Crema Con Extracto 1"
240;"0.289890";"Crema Con Extracto 1"
239;"0.287687";"Crema Con Extracto 1"
238;"0.283691";"Crema Con Extracto 1"
237;"0.283852";"Crema Con Extracto 1"
236;"0.279148";"Crema Con Extracto 1"
235;"0.273675";"Crema Con Extracto 1"
234;"0.270765";"Crema Con Extracto 1"
233;"0.268039";"Crema Con Extracto 1"
232;"0.254618";"Crema Con Extracto 1"
231;"0.250641";"Crema Con Extracto 1"
230;"0.239143";"Crema Con Extracto 1"
229;"0.255404";"Crema Con Extracto 1"
228;"0.250080";"Crema Con Extracto 1"
227;"0.241581";"Crema Con Extracto 1"
226;"0.235294";"Crema Con Extracto 1"
225;"0.247432";"Crema Con Extracto 1"
224;"0.241947";"Crema Con Extracto 1"
223;"0.244213";"Crema Con Extracto 1"
222;"0.224927";"Crema Con Extracto 1"
221;"0.228146";"Crema Con Extracto 1"
220;"0.229875";"Crema Con Extracto 1"
219;"0.220419";"Crema Con Extracto 1"
218;"0.225652";"Crema Con Extracto 1"
217;"0.236762";"Crema Con Extracto 1"
216;"0.224114";"Crema Con Extracto 1"
215;"0.220622";"Crema Con Extracto 1"
214;"0.205012";"Crema Con Extracto 1"
213;"0.211348";"Crema Con Extracto 1"
212;"0.217829";"Crema Con Extracto 1"
211;"0.197209";"Crema Con Extracto 1"
210;"0.194358";"Crema Con Extracto 1"
209;"0.198919";"Crema Con Extracto 1"
208;"0.205830";"Crema Con Extracto 1"
207;"0.185430";"Crema Con Extracto 1"
206;"0.195347";"Crema Con Extracto 1"
205;"0.181805";"Crema Con Extracto 1"
204;"0.183373";"Crema Con Extracto 1"
203;"0.189030";"Crema Con Extracto 1"
202;"0.193386";"Crema Con Extracto 1"
201;"0.168302";"Crema Con Extracto 1"
200;"0.168028";"Crema Con Extracto 1"
749;"0.049133";"Crema Con Extracto 2"
748;"0.049304";"Crema Con Extracto 2"
747;"0.047889";"Crema Con Extracto 2"
746;"0.048549";"Crema Con Extracto 2"
745;"0.049145";"Crema Con Extracto 2"
744;"0.049208";"Crema Con Extracto 2"
743;"0.048673";"Crema Con Extracto 2"
742;"0.049221";"Crema Con Extracto 2"
741;"0.049420";"Crema Con Extracto 2"
740;"0.049559";"Crema Con Extracto 2"
739;"0.049726";"Crema Con Extracto 2"
738;"0.050679";"Crema Con Extracto 2"
737;"0.050650";"Crema Con Extracto 2"
736;"0.047886";"Crema Con Extracto 2"
735;"0.049144";"Crema Con Extracto 2"
734;"0.050150";"Crema Con Extracto 2"
733;"0.049786";"Crema Con Extracto 2"
732;"0.049244";"Crema Con Extracto 2"
731;"0.049194";"Crema Con Extracto 2"
730;"0.049155";"Crema Con Extracto 2"
729;"0.049396";"Crema Con Extracto 2"
728;"0.050309";"Crema Con Extracto 2"
727;"0.050725";"Crema Con Extracto 2"
726;"0.049660";"Crema Con Extracto 2"
725;"0.048923";"Crema Con Extracto 2"
724;"0.050090";"Crema Con Extracto 2"
723;"0.051341";"Crema Con Extracto 2"
722;"0.051672";"Crema Con Extracto 2"
721;"0.050964";"Crema Con Extracto 2"
720;"0.050022";"Crema Con Extracto 2"
719;"0.048857";"Crema Con Extracto 2"
718;"0.049938";"Crema Con Extracto 2"
717;"0.050833";"Crema Con Extracto 2"
716;"0.051226";"Crema Con Extracto 2"
715;"0.050949";"Crema Con Extracto 2"
714;"0.049664";"Crema Con Extracto 2"
713;"0.050297";"Crema Con Extracto 2"
712;"0.051096";"Crema Con Extracto 2"
711;"0.051606";"Crema Con Extracto 2"
710;"0.051790";"Crema Con Extracto 2"
709;"0.052307";"Crema Con Extracto 2"
708;"0.050368";"Crema Con Extracto 2"
707;"0.050418";"Crema Con Extracto 2"
706;"0.051851";"Crema Con Extracto 2"
705;"0.052151";"Crema Con Extracto 2"
704;"0.051660";"Crema Con Extracto 2"
703;"0.050990";"Crema Con Extracto 2"
702;"0.050578";"Crema Con Extracto 2"
701;"0.051887";"Crema Con Extracto 2"
700;"0.051521";"Crema Con Extracto 2"
699;"0.053792";"Crema Con Extracto 2"
698;"0.052250";"Crema Con Extracto 2"
697;"0.051205";"Crema Con Extracto 2"
696;"0.051864";"Crema Con Extracto 2"
695;"0.052052";"Crema Con Extracto 2"
694;"0.052487";"Crema Con Extracto 2"
693;"0.052558";"Crema Con Extracto 2"
692;"0.052408";"Crema Con Extracto 2"
691;"0.051128";"Crema Con Extracto 2"
690;"0.053754";"Crema Con Extracto 2"
689;"0.053408";"Crema Con Extracto 2"
688;"0.052482";"Crema Con Extracto 2"
687;"0.052913";"Crema Con Extracto 2"
686;"0.052971";"Crema Con Extracto 2"
685;"0.052455";"Crema Con Extracto 2"
684;"0.052720";"Crema Con Extracto 2"
683;"0.053116";"Crema Con Extracto 2"
682;"0.053365";"Crema Con Extracto 2"
681;"0.054575";"Crema Con Extracto 2"
680;"0.053965";"Crema Con Extracto 2"
679;"0.053658";"Crema Con Extracto 2"
678;"0.054395";"Crema Con Extracto 2"
677;"0.053071";"Crema Con Extracto 2"
676;"0.053987";"Crema Con Extracto 2"
675;"0.053321";"Crema Con Extracto 2"
674;"0.052955";"Crema Con Extracto 2"
673;"0.052879";"Crema Con Extracto 2"
672;"0.053865";"Crema Con Extracto 2"
671;"0.054062";"Crema Con Extracto 2"
670;"0.053401";"Crema Con Extracto 2"
669;"0.053023";"Crema Con Extracto 2"
668;"0.054025";"Crema Con Extracto 2"
667;"0.055804";"Crema Con Extracto 2"
666;"0.053963";"Crema Con Extracto 2"
665;"0.053853";"Crema Con Extracto 2"
